YEAR,COUNTY_DISTRICT_CODE,DROPOUT_9_12_TOTAL,DROPOUT_9_12_TOTAL_RATE,DROPOUT_9_12_ASIAN_RATE,DROPOUT_9_12_BLACK_RATE,DROPOUT_9_12_HISPANIC_RATE,DROPOUT_9_12_INDIAN_RATE,DROPOUT_9_12_MULTIRACIAL_RATE,DROPOUT_9_12_WHITE_RATE,DROPOUT_9_12_MALE_RATE,DROPOUT_9_12_FEMALE_RATE
2014,6103,0,0,0,0,0,0,0,0,0,0
2014,6104,8,2,0,0,0,0,0,2,0,0
2014,7121,0,0,0,0,0,0,0,0,0,0
2014,7122,0,0,0,0,0,0,0,0,0,0
2014,7123,0,0,0,0,0,0,0,0,0,0
2014,7124,0,0,0,0,0,0,0,0,0,0
2014,7125,0,0,0,0,0,0,0,0,0,0
2014,7126,0,0,0,0,0,0,0,0,0,0
2014,7129,0,0,0,0,0,0,0,0,0,0
2014,8106,0,0,0,0,0,0,0,0,0,0
2014,8107,12,2.8,0,0,0,0,0,2.7,2.7,3
2014,8111,5,2,0,0,0,0,0,2,0,0
2014,9077,0,0,0,0,0,0,0,0,0,0
2014,9078,0,0,0,0,0,0,0,0,0,0
2014,9079,0,0,0,0,0,0,0,0,0,0
2014,9080,0,0,0,0,0,0,0,0,0,0
2014,10087,5,1.1,0,0,0,0,0,0,0,0
2014,10089,5,1.4,0,0,0,0,0,0,0,0
2014,10090,0,0,0,0,0,0,0,0,0,0
2014,10091,0,0,0,0,0,0,0,0,0,0
2014,10092,6,3.8,0,0,0,0,0,4.2,0,0
2014,10093,104,2.1,0,4.5,1.8,0,0,1.6,2.2,1.9
2014,11076,0,0,0,0,0,0,0,0,0,0
2014,11078,0,0,0,0,0,0,0,0,0,0
2014,11079,0,0,0,0,0,0,0,0,0,0
2014,11082,19,0.6,0,0,0,0,0,0.6,0.7,0.5
2014,12108,0,0,0,0,0,0,0,0,0,0
2014,12109,26,1.9,0,3.6,0,0,0,1.7,1.6,2.2
2014,12110,0,0,0,0,0,0,0,0,0,0
2014,13054,0,0,0,0,0,0,0,0,0,0
2014,13055,0,0,0,0,0,0,0,0,0,0
2014,13057,0,0,0,0,0,0,0,0,0,0
2014,13058,0,0,0,0,0,0,0,0,0,0
2014,13059,0,0,0,0,0,0,0,0,0,0
2014,13060,0,0,0,0,0,0,0,0,0,0
2014,13061,0,0,0,0,0,0,0,0,0,0
2014,13062,0,0,0,0,0,0,0,0,0,0
2014,14126,11,3,0,0,0,0,0,2.9,0,0
2014,14127,5,2.5,0,0,0,0,0,2.6,0,0
2014,14129,22,3.7,0,0,0,0,0,4,0,0
2014,14130,6,2.1,0,0,0,0,0,2.1,0,0
2014,14400,5,12.3,0,0,0,0,0,0,0,0
2014,15001,0,0,0,0,0,0,0,0,0,0
2014,15002,22,1.7,0,0,0,0,0,1.7,2,1.3
2014,15003,0,0,0,0,0,0,0,0,0,0
2014,15004,0,0,0,0,0,0,0,0,0,0
2014,16090,21,1.4,0,0,0,0,0,1.4,0,0
2014,16092,0,0,0,0,0,0,0,0,0,0
2014,16094,0,0,0,0,0,0,0,0,0,0
2014,16096,38,3.3,0,5.2,0,0,0,2.8,2.6,4.1
2014,16097,0,0,0,0,0,0,0,0,0,0
2014,17121,0,0,0,0,0,0,0,0,0,0
2014,17122,0,0,0,0,0,0,0,0,0,0
2014,17124,0,0,0,0,0,0,0,0,0,0
2014,17125,0,0,0,0,0,0,0,0,0,0
2014,17126,0,0,0,0,0,0,0,0,0,0
2014,18047,0,0,0,0,0,0,0,0,0,0
2014,18050,0,0,0,0,0,0,0,0,0,0
2014,19139,0,0,0,0,0,0,0,0,0,0
2014,19140,0,0,0,0,0,0,0,0,0,0
2014,19142,25,1.3,0,0,0,0,0,1.5,2,0.6
2014,19144,5,1.8,0,0,0,0,0,1.8,0,0
2014,19147,0,0,0,0,0,0,0,0,0,0
2014,19148,0,0,0,0,0,0,0,0,0,0
2014,19149,17,1.8,0,0,0,0,0,1.7,1.6,2
2014,19150,0,0,0,0,0,0,0,0,0,0
2014,19151,0,0,0,0,0,0,0,0,0,0
2014,19152,56,4.3,0,2.9,0,0,0,4.6,3.9,4.6
2014,20001,6,1.7,0,0,0,0,0,1.8,0,0
2014,20002,8,2.2,0,0,0,0,0,2.2,0,0
2014,21148,0,0,0,0,0,0,0,0,0,0
2014,21149,0,0,0,0,0,0,0,0,0,0
2014,21150,0,0,0,0,0,0,0,0,0,0
2014,21151,0,0,0,0,0,0,0,0,0,0
2014,22088,0,0,0,0,0,0,0,0,0,0
2014,22089,12,0.7,0,0,0,0,0,0.7,0,0
2014,22090,0,0,0,0,0,0,0,0,0,0
2014,22091,0,0,0,0,0,0,0,0,0,0
2014,22092,0,0,0,0,0,0,0,0,0,0
2014,22093,10,0.7,0,0,0,0,0,0.6,0,0
2014,22094,0,0,0,0,0,0,0,0,0,0
2014,23099,0,0,0,0,0,0,0,0,0,0
2014,23101,0,0,0,0,0,0,0,0,0,0
2014,24086,15,1.3,0,0,0,0,0,1.2,1.3,1.2
2014,24087,0,0,0,0,0,0,0,0,0,0
2014,24089,7,0.9,0,0,0,0,0,0.9,0,0
2014,24090,51,1.6,0,0,0,0,0,1.6,2,1.2
2014,24091,0,0,0,0,0,0,0,0,0,0
2014,24093,60,1.1,0,0.7,1.4,0,1.7,0.9,1.3,0.8
2014,25001,8,1.5,0,0,0,0,0,1.4,0,0
2014,25002,5,1.9,0,0,0,0,0,2,0,0
2014,25003,0,0,0,0,0,0,0,0,0,0
2014,26001,0,0,0,0,0,0,0,0,0,0
2014,26002,0,0,0,0,0,0,0,0,0,0
2014,26005,8,3.3,0,0,0,0,0,3.4,0,0
2014,26006,95,3.7,0,6,0,0,4.9,3.3,3.9,3.5
2014,27055,0,0,0,0,0,0,0,0,0,0
2014,27056,0,0,0,0,0,0,0,0,0,0
2014,27057,0,0,0,0,0,0,0,0,0,0
2014,27058,0,0,0,0,0,0,0,0,0,0
2014,27059,0,0,0,0,0,0,0,0,0,0
2014,27061,7,1.4,0,0,0,0,0,1.1,0,0
2014,28101,8,3.1,0,0,0,0,0,3.2,0,0
2014,28102,11,2.8,0,0,0,0,0,3,3,2.6
2014,28103,0,0,0,0,0,0,0,0,0,0
2014,29001,0,0,0,0,0,0,0,0,0,0
2014,29002,0,0,0,0,0,0,0,0,0,0
2014,29003,0,0,0,0,0,0,0,0,0,0
2014,29004,0,0,0,0,0,0,0,0,0,0
2014,30093,13,2.7,0,0,0,0,0,2.4,3.5,2
2014,31116,0,0,0,0,0,0,0,0,0,0
2014,31117,0,0,0,0,0,0,0,0,0,0
2014,31118,0,0,0,0,0,0,0,0,0,0
2014,31121,0,0,0,0,0,0,0,0,0,0
2014,31122,0,0,0,0,0,0,0,0,0,0
2014,32054,0,0,0,0,0,0,0,0,0,0
2014,32055,0,0,0,0,0,0,0,0,0,0
2014,32056,0,0,0,0,0,0,0,0,0,0
2014,32058,0,0,0,0,0,0,0,0,0,0
2014,33090,0,0,0,0,0,0,0,0,0,0
2014,33091,0,0,0,0,0,0,0,0,0,0
2014,33092,0,0,0,0,0,0,0,0,0,0
2014,33093,0,0,0,0,0,0,0,0,0,0
2014,33094,0,0,0,0,0,0,0,0,0,0
2014,34121,0,0,0,0,0,0,0,0,0,0
2014,34122,0,0,0,0,0,0,0,0,0,0
2014,34124,0,0,0,0,0,0,0,0,0,0
2014,35092,0,0,0,0,0,0,0,0,0,0
2014,35093,0,0,0,0,0,0,0,0,0,0
2014,35094,0,0,0,0,0,0,0,0,0,0
2014,35097,0,0,0,0,0,0,0,0,0,0
2014,35098,0,0,0,0,0,0,0,0,0,0
2014,35099,6,6.5,0,0,0,0,0,7.4,0,0
2014,35102,0,0,0,0,0,0,0,0,0,0
2014,36123,0,0,0,0,0,0,0,0,0,0
2014,36126,11,1.2,0,0,0,0,0,1.3,1.3,1.1
2014,36131,30,3.3,0,0,0,0,0,3.3,4.7,1.8
2014,36133,0,0,0,0,0,0,0,0,0,0
2014,36134,0,0,0,0,0,0,0,0,0,0
2014,36135,0,0,0,0,0,0,0,0,0,0
2014,36136,18,2.4,0,0,0,0,0,2.2,3.1,1.5
2014,36137,11,1.5,0,0,0,0,0,1.6,0,0
2014,36138,0,0,0,0,0,0,0,0,0,0
2014,36139,17,1.2,0,0,0,0,0,1.2,1.1,1.3
2014,37037,12,2.2,0,0,0,0,0,2.2,0,0
2014,37039,0,0,0,0,0,0,0,0,0,0
2014,38044,0,0,0,0,0,0,0,0,0,0
2014,38045,0,0,0,0,0,0,0,0,0,0
2014,38046,8,6.1,0,0,0,0,0,6.2,0,0
2014,39133,5,0.4,0,0,0,0,0,0,0,0
2014,39134,11,0.9,0,0,0,0,0,0.9,0,0
2014,39135,6,2.5,0,0,0,0,0,2.5,0,0
2014,39136,0,0,0,0,0,0,0,0,0,0
2014,39137,5,1.3,0,0,0,0,0,1.4,0,0
2014,39139,12,1.7,0,0,0,0,0,1.7,0,0
2014,39141,160,2.3,0,3.6,2.5,0,6.8,2.2,2.5,2
2014,39142,0,0,0,0,0,0,0,0,0,0
2014,40100,0,0,0,0,0,0,0,0,0,0
2014,40101,0,0,0,0,0,0,0,0,0,0
2014,40103,0,0,0,0,0,0,0,0,0,0
2014,40104,0,0,0,0,0,0,0,0,0,0
2014,40107,6,1.7,0,0,0,0,0,1.7,0,0
2014,41001,0,0,0,0,0,0,0,0,0,0
2014,41002,0,0,0,0,0,0,0,0,0,0
2014,41003,0,0,0,0,0,0,0,0,0,0
2014,41004,0,0,0,0,0,0,0,0,0,0
2014,41005,0,0,0,0,0,0,0,0,0,0
2014,42111,6,2.7,0,0,0,0,0,2.8,0,0
2014,42113,0,0,0,0,0,0,0,0,0,0
2014,42117,0,0,0,0,0,0,0,0,0,0
2014,42118,0,0,0,0,0,0,0,0,0,0
2014,42119,0,0,0,0,0,0,0,0,0,0
2014,42121,0,0,0,0,0,0,0,0,0,0
2014,42124,7,1.2,0,0,0,0,0,1.1,0,0
2014,43001,0,0,0,0,0,0,0,0,0,0
2014,43002,0,0,0,0,0,0,0,0,0,0
2014,43003,0,0,0,0,0,0,0,0,0,0
2014,43004,0,0,0,0,0,0,0,0,0,0
2014,44078,0,0,0,0,0,0,0,0,0,0
2014,44083,0,0,0,0,0,0,0,0,0,0
2014,44084,0,0,0,0,0,0,0,0,0,0
2014,45076,0,0,0,0,0,0,0,0,0,0
2014,45077,0,0,0,0,0,0,0,0,0,0
2014,45078,0,0,0,0,0,0,0,0,0,0
2014,46128,0,0,0,0,0,0,0,0,0,0
2014,46130,0,0,0,0,0,0,0,0,0,0
2014,46131,0,0,0,0,0,0,0,0,0,0
2014,46132,0,0,0,0,0,0,0,0,0,0
2014,46134,15,1.3,0,0,0,0,0,1.4,1.2,1.4
2014,46135,0,0,0,0,0,0,0,0,0,0
2014,46137,0,0,0,0,0,0,0,0,0,0
2014,46140,0,0,0,0,0,0,0,0,0,0
2014,47060,0,0,0,0,0,0,0,0,0,0
2014,47062,0,0,0,0,0,0,0,0,0,0
2014,47064,0,0,0,0,0,0,0,0,0,0
2014,47065,0,0,0,0,0,0,0,0,0,0
2014,48066,5,0.3,0,0,0,0,0,0,0,0
2014,48068,40,0.9,0,1.5,0,0,0,0.7,1,0.7
2014,48069,0,0,0,0,0,0,0,0,0,0
2014,48070,6,0.9,0,0,0,0,0,1,0,0
2014,48071,66,1.2,0,1.7,2,0,0,1,1.3,1.1
2014,48072,21,1.4,0,1.2,0,0,0,0,1.8,1
2014,48073,115,4.4,0,4.1,4.1,0,0,4.8,4.5,4.4
2014,48074,35,3,0,2.7,0,0,0,4.3,3,3
2014,48075,0,0,0,0,0,0,0,0,0,0
2014,48077,145,3.7,0,2.5,4.5,0,3.4,3.8,4.6,2.9
2014,48078,249,7.7,0,7.6,9.5,0,0,7.8,10,5.5
2014,48080,22,3.2,0,2.1,0,0,0,7.7,4.2,2.3
2014,48901,0,0,0,0,0,0,0,0,0,0
2014,48902,0,0,0,0,0,0,0,0,0,0
2014,48904,0,0,0,0,0,0,0,0,0,0
2014,48905,0,0,0,0,0,0,0,0,0,0
2014,48909,0,0,0,0,0,0,0,0,0,0
2014,48910,0,0,0,0,0,0,0,0,0,0
2014,48911,0,0,0,0,0,0,0,0,0,0
2014,48912,0,0,0,0,0,0,0,0,0,0
2014,48913,0,0,0,0,0,0,0,0,0,0
2014,48914,0,0,0,0,0,0,0,0,0,0
2014,48915,0,0,0,0,0,0,0,0,0,0
2014,48916,0,0,0,0,0,0,0,0,0,0
2014,48918,0,0,0,0,0,0,0,0,0,0
2014,48920,717,273.1,0,235.9,392.4,0,336.8,0,296.1,254.8
2014,48921,0,0,0,0,0,0,0,0,0,0
2014,48922,0,0,0,0,0,0,0,0,0,0
2014,48923,16,6.5,0,7.4,0,0,0,0,7.3,5.8
2014,48924,0,0,0,0,0,0,0,0,0,0
2014,48925,0,0,0,0,0,0,0,0,0,0
2014,48926,0,0,0,0,0,0,0,0,0,0
2014,48927,0,0,0,0,0,0,0,0,0,0
2014,49132,15,1.6,0,0,0,0,0,1.7,1.8,1.3
2014,49135,0,0,0,0,0,0,0,0,0,0
2014,49137,0,0,0,0,0,0,0,0,0,0
2014,49140,13,6,0,0,0,0,0,6.4,6.7,5.3
2014,49142,21,1.7,0,0,3.3,0,0,1.1,2.5,1
2014,49144,28,2.4,0,0,0,0,0,2.8,1.9,3
2014,49148,60,2.9,0,0,4.3,0,0,2.9,3.7,2.1
2014,50001,32,1.6,0,0,0,0,0,1.7,2,1.2
2014,50002,11,3.3,0,0,0,0,0,3.1,3.6,2.9
2014,50003,25,2.2,0,0,0,0,0,2.1,2.1,2.2
2014,50005,7,1.8,0,0,0,0,0,1.9,0,0
2014,50006,6,0.7,0,0,0,0,0,0.7,0,0
2014,50007,0,0,0,0,0,0,0,0,0,0
2014,50009,0,0,0,0,0,0,0,0,0,0
2014,50010,9,1,0,0,0,0,0,0.9,0,0
2014,50012,39,1.1,0,0,0,0,0,1.1,0.9,1.3
2014,50013,8,4.5,0,0,0,0,0,3.1,0,0
2014,50014,0,0,0,0,0,0,0,0,0,0
2014,51150,0,0,0,0,0,0,0,0,0,0
2014,51152,5,1.3,0,0,0,0,0,1.3,0,0
2014,51153,0,0,0,0,0,0,0,0,0,0
2014,51154,0,0,0,0,0,0,0,0,0,0
2014,51155,0,0,0,0,0,0,0,0,0,0
2014,51156,0,0,0,0,0,0,0,0,0,0
2014,51159,13,1.4,0,0,0,0,0,0.9,0,0
2014,52096,0,0,0,0,0,0,0,0,0,0
2014,53111,0,0,0,0,0,0,0,0,0,0
2014,53112,0,0,0,0,0,0,0,0,0,0
2014,53113,22,1.5,0,0,0,0,0,1.5,1.1,2.1
2014,53114,0,0,0,0,0,0,0,0,0,0
2014,54037,0,0,0,0,0,0,0,0,0,0
2014,54039,5,1.8,0,0,0,0,0,2.1,0,0
2014,54041,0,0,0,0,0,0,0,0,0,0
2014,54042,0,0,0,0,0,0,0,0,0,0
2014,54043,0,0,0,0,0,0,0,0,0,0
2014,54045,0,0,0,0,0,0,0,0,0,0
2014,55104,0,0,0,0,0,0,0,0,0,0
2014,55105,0,0,0,0,0,0,0,0,0,0
2014,55106,0,0,0,0,0,0,0,0,0,0
2014,55108,13,2.7,0,0,0,0,0,2.7,2.7,2.7
2014,55110,0,0,0,0,0,0,0,0,0,0
2014,55111,0,0,0,0,0,0,0,0,0,0
2014,56015,0,0,0,0,0,0,0,0,0,0
2014,56017,0,0,0,0,0,0,0,0,0,0
2014,57001,0,0,0,0,0,0,0,0,0,0
2014,57002,0,0,0,0,0,0,0,0,0,0
2014,57003,20,1,0,0,0,0,0,1,0,0
2014,57004,0,0,0,0,0,0,0,0,0,0
2014,58106,0,0,0,0,0,0,0,0,0,0
2014,58107,0,0,0,0,0,0,0,0,0,0
2014,58108,0,0,0,0,0,0,0,0,0,0
2014,58109,0,0,0,0,0,0,0,0,0,0
2014,58112,6,1.9,0,0,0,0,0,2.1,0,0
2014,59113,0,0,0,0,0,0,0,0,0,0
2014,59114,0,0,0,0,0,0,0,0,0,0
2014,59117,7,1.3,0,0,0,0,0,1.3,0,0
2014,60077,16,1.5,0,0,0,0,0,1.4,1.3,1.7
2014,61150,0,0,0,0,0,0,0,0,0,0
2014,61151,0,0,0,0,0,0,0,0,0,0
2014,61154,0,0,0,0,0,0,0,0,0,0
2014,61156,13,2.9,0,0,0,0,0,3,3.3,2.4
2014,61157,0,0,0,0,0,0,0,0,0,0
2014,61158,0,0,0,0,0,0,0,0,0,0
2014,62070,0,0,0,0,0,0,0,0,0,0
2014,62072,0,0,0,0,0,0,0,0,0,0
2014,63066,0,0,0,0,0,0,0,0,0,0
2014,63067,6,2.7,0,0,0,0,0,2.7,0,0
2014,64072,0,0,0,0,0,0,0,0,0,0
2014,64074,0,0,0,0,0,0,0,0,0,0
2014,64075,22,2.1,0,5,0,0,0,1.8,2.5,1.7
2014,65096,0,0,0,0,0,0,0,0,0,0
2014,65098,0,0,0,0,0,0,0,0,0,0
2014,66102,0,0,0,0,0,0,0,0,0,0
2014,66103,0,0,0,0,0,0,0,0,0,0
2014,66104,0,0,0,0,0,0,0,0,0,0
2014,66105,0,0,0,0,0,0,0,0,0,0
2014,66107,9,4.2,0,0,0,0,0,4.3,0,0
2014,67055,0,0,0,0,0,0,0,0,0,0
2014,67061,0,0,0,0,0,0,0,0,0,0
2014,68070,11,2.6,0,0,0,0,0,2.3,0,0
2014,68071,0,0,0,0,0,0,0,0,0,0
2014,68072,0,0,0,0,0,0,0,0,0,0
2014,68073,0,0,0,0,0,0,0,0,0,0
2014,68074,0,0,0,0,0,0,0,0,0,0
2014,68075,0,0,0,0,0,0,0,0,0,0
2014,69104,0,0,0,0,0,0,0,0,0,0
2014,69106,7,3.1,0,0,0,0,0,3.6,0,0
2014,69107,0,0,0,0,0,0,0,0,0,0
2014,69108,0,0,0,0,0,0,0,0,0,0
2014,69109,0,0,0,0,0,0,0,0,0,0
2014,70092,0,0,0,0,0,0,0,0,0,0
2014,70093,5,1.4,0,0,0,0,0,0,0,0
2014,71091,0,0,0,0,0,0,0,0,0,0
2014,71092,0,0,0,0,0,0,0,0,0,0
2014,72066,0,0,0,0,0,0,0,0,0,0
2014,72068,0,0,0,0,0,0,0,0,0,0
2014,72073,0,0,0,0,0,0,0,0,0,0
2014,72074,0,0,0,0,0,0,0,0,0,0
2014,73099,0,0,0,0,0,0,0,0,0,0
2014,73102,0,0,0,0,0,0,0,0,0,0
2014,73105,0,0,0,0,0,0,0,0,0,0
2014,73106,9,2,0,0,0,0,0,1.5,0,0
2014,73108,47,3.6,0,0,0,0,0,3.8,3.7,3.5
2014,74187,0,0,0,0,0,0,0,0,0,0
2014,74190,0,0,0,0,0,0,0,0,0,0
2014,74194,0,0,0,0,0,0,0,0,0,0
2014,74195,0,0,0,0,0,0,0,0,0,0
2014,74197,0,0,0,0,0,0,0,0,0,0
2014,74201,5,1.1,0,0,0,0,0,0,0,0
2014,74202,0,0,0,0,0,0,0,0,0,0
2014,75084,0,0,0,0,0,0,0,0,0,0
2014,75085,0,0,0,0,0,0,0,0,0,0
2014,75086,0,0,0,0,0,0,0,0,0,0
2014,75087,0,0,0,0,0,0,0,0,0,0
2014,76081,0,0,0,0,0,0,0,0,0,0
2014,76082,0,0,0,0,0,0,0,0,0,0
2014,76083,0,0,0,0,0,0,0,0,0,0
2014,77100,0,0,0,0,0,0,0,0,0,0
2014,77101,0,0,0,0,0,0,0,0,0,0
2014,77102,0,0,0,0,0,0,0,0,0,0
2014,77103,0,0,0,0,0,0,0,0,0,0
2014,77104,0,0,0,0,0,0,0,0,0,0
2014,78001,0,0,0,0,0,0,0,0,0,0
2014,78002,0,0,0,0,0,0,0,0,0,0
2014,78003,0,0,0,0,0,0,0,0,0,0
2014,78004,0,0,0,0,0,0,0,0,0,0
2014,78005,0,0,0,0,0,0,0,0,0,0
2014,78009,0,0,0,0,0,0,0,0,0,0
2014,78012,9,3,0,3.2,0,0,0,0,0,0
2014,78013,0,0,0,0,0,0,0,0,0,0
2014,79077,22,3,0,0,0,0,0,2.9,3.1,2.9
2014,79078,0,0,0,0,0,0,0,0,0,0
2014,80116,0,0,0,0,0,0,0,0,0,0
2014,80118,0,0,0,0,0,0,0,0,0,0
2014,80119,0,0,0,0,0,0,0,0,0,0
2014,80121,0,0,0,0,0,0,0,0,0,0
2014,80122,0,0,0,0,0,0,0,0,0,0
2014,80125,5,0.4,0,0,0,0,0,0,0,0
2014,81094,16,3,0,0,0,0,0,2.5,3,2.9
2014,81095,6,3.8,0,0,0,0,0,4,0,0
2014,81096,29,2.3,0,0,0,0,0,2.2,2.1,2.5
2014,81097,0,0,0,0,0,0,0,0,0,0
2014,82100,13,3.8,0,0,0,0,0,4.1,0,0
2014,82101,0,0,0,0,0,0,0,0,0,0
2014,82105,0,0,0,0,0,0,0,0,0,0
2014,82108,0,0,0,0,0,0,0,0,0,0
2014,83001,0,0,0,0,0,0,0,0,0,0
2014,83002,0,0,0,0,0,0,0,0,0,0
2014,83003,12,1.1,0,0,0,0,0,0,1.3,1
2014,83005,29,0.9,0,0,0,0,0,0.8,1.2,0.6
2014,84001,6,0.7,0,0,0,0,0,0,0,0
2014,84002,0,0,0,0,0,0,0,0,0,0
2014,84003,0,0,0,0,0,0,0,0,0,0
2014,84004,0,0,0,0,0,0,0,0,0,0
2014,84005,0,0,0,0,0,0,0,0,0,0
2014,84006,0,0,0,0,0,0,0,0,0,0
2014,85043,0,0,0,0,0,0,0,0,0,0
2014,85044,0,0,0,0,0,0,0,0,0,0
2014,85045,0,0,0,0,0,0,0,0,0,0
2014,85046,19,1.2,0,0,0,0,0,1.1,1,1.4
2014,85048,0,0,0,0,0,0,0,0,0,0
2014,85049,0,0,0,0,0,0,0,0,0,0
2014,86100,0,0,0,0,0,0,0,0,0,0
2014,87083,9,3.9,0,0,0,0,0,3.7,0,0
2014,88072,0,0,0,0,0,0,0,0,0,0
2014,88073,0,0,0,0,0,0,0,0,0,0
2014,88075,0,0,0,0,0,0,0,0,0,0
2014,88080,0,0,0,0,0,0,0,0,0,0
2014,88081,16,2.1,0,0,0,0,0,1.9,2.8,1.4
2014,89080,0,0,0,0,0,0,0,0,0,0
2014,89087,0,0,0,0,0,0,0,0,0,0
2014,89088,0,0,0,0,0,0,0,0,0,0
2014,89089,15,3.1,0,0,0,0,0,3.4,0,0
2014,90075,0,0,0,0,0,0,0,0,0,0
2014,90076,0,0,0,0,0,0,0,0,0,0
2014,90077,0,0,0,0,0,0,0,0,0,0
2014,90078,0,0,0,0,0,0,0,0,0,0
2014,91091,0,0,0,0,0,0,0,0,0,0
2014,91092,9,2,0,0,0,0,0,1.8,0,0
2014,91093,0,0,0,0,0,0,0,0,0,0
2014,91095,0,0,0,0,0,0,0,0,0,0
2014,92087,107,1.8,0,2.5,0,0,0,1.8,2.3,1.3
2014,92088,40,0.7,0,1.7,0,0,0,0.5,0.7,0.6
2014,92089,32,0.8,0,2.9,0,0,0,0.6,0.9,0.6
2014,92090,45,2.9,0,4.4,0,0,0,2.6,2.5,3.3
2014,92091,6,1.3,0,0,0,0,0,1.3,0,0
2014,93120,0,0,0,0,0,0,0,0,0,0
2014,93121,0,0,0,0,0,0,0,0,0,0
2014,93123,0,0,0,0,0,0,0,0,0,0
2014,93124,8,4.7,0,0,0,0,0,4.9,0,0
2014,94076,0,0,0,0,0,0,0,0,0,0
2014,94078,26,2.3,0,0,0,0,0,2.3,2.4,2.1
2014,94083,17,1.9,0,0,0,0,0,2,2.1,1.6
2014,94086,0,0,0,0,0,0,0,0,0,0
2014,94087,8,3,0,0,0,0,0,3,0,0
2014,95059,6,1,0,0,0,0,0,0.8,0,0
2014,96088,171,3.2,0,3.4,0,0,0,2.2,3.8,2.6
2014,96089,251,7,0,7.4,0,0,5,5.2,8.5,5.3
2014,96090,43,2.4,0,1.6,6.5,0,0,2.6,3.1,1.8
2014,96091,39,0.5,0,1.8,0,0,0,0.4,0.5,0.6
2014,96092,9,0.5,0,1.4,0,0,0,0,0,0
2014,96093,17,0.8,0,0,0,0,0,0.7,1.1,0.6
2014,96094,38,1.1,0,2.5,0,0,0,0.8,1.3,0.8
2014,96095,69,1.2,0,1.6,3.7,0,0,1,1.3,1.1
2014,96098,15,1.9,0,0,0,0,0,1.9,1.9,1.9
2014,96099,13,2.6,0,0,0,0,0,3.5,0,0
2014,96101,0,0,0,0,0,0,0,0,0,0
2014,96102,0,0,0,0,0,0,0,0,0,0
2014,96103,0,0,0,0,0,0,0,0,0,0
2014,96104,12,1.8,0,1.8,0,0,0,0,0,0
2014,96106,8,0.6,0,1.9,0,0,0,0,0,0
2014,96107,0,0,0,0,0,0,0,0,0,0
2014,96109,46,11.5,0,11.5,0,0,0,0,15.4,7.5
2014,96110,80,4.4,0,2.4,6.7,0,0,6,5.6,3.2
2014,96111,60,8.7,0,8.6,0,0,0,0,8.7,8.7
2014,96112,53,6.7,0,6.8,0,0,0,7.9,9.4,4.4
2014,96113,0,0,0,0,0,0,0,0,0,0
2014,96114,13,1,0,2.5,0,0,0,0.5,1.2,0.8
2014,96119,15,0.5,0,0.8,0,0,0,0,0.5,0.6
2014,96121,0,0,0,0,0,0,0,0,0,0
2014,97116,0,0,0,0,0,0,0,0,0,0
2014,97118,0,0,0,0,0,0,0,0,0,0
2014,97119,0,0,0,0,0,0,0,0,0,0
2014,97122,0,0,0,0,0,0,0,0,0,0
2014,97127,0,0,0,0,0,0,0,0,0,0
2014,97129,20,2.5,0,0,0,0,0,2.8,2.8,2.2
2014,97130,0,0,0,0,0,0,0,0,0,0
2014,97131,0,0,0,0,0,0,0,0,0,0
2014,98080,0,0,0,0,0,0,0,0,0,0
2014,99078,0,0,0,0,0,0,0,0,0,0
2014,99082,0,0,0,0,0,0,0,0,0,0
2014,100059,0,0,0,0,0,0,0,0,0,0
2014,100060,0,0,0,0,0,0,0,0,0,0
2014,100061,5,1.6,0,0,0,0,0,1.7,0,0
2014,100062,0,0,0,0,0,0,0,0,0,0
2014,100063,0,0,0,0,0,0,0,0,0,0
2014,100064,0,0,0,0,0,0,0,0,0,0
2014,100065,0,0,0,0,0,0,0,0,0,0
2014,101105,0,0,0,0,0,0,0,0,0,0
2014,101107,0,0,0,0,0,0,0,0,0,0
2014,102081,0,0,0,0,0,0,0,0,0,0
2014,102085,0,0,0,0,0,0,0,0,0,0
2014,103127,0,0,0,0,0,0,0,0,0,0
2014,103128,0,0,0,0,0,0,0,0,0,0
2014,103129,0,0,0,0,0,0,0,0,0,0
2014,103130,0,0,0,0,0,0,0,0,0,0
2014,103131,0,0,0,0,0,0,0,0,0,0
2014,103132,18,3.1,0,0,0,0,0,3,3.8,2.4
2014,103135,0,0,0,0,0,0,0,0,0,0
2014,104041,0,0,0,0,0,0,0,0,0,0
2014,104042,0,0,0,0,0,0,0,0,0,0
2014,104043,0,0,0,0,0,0,0,0,0,0
2014,104044,7,1.2,0,0,0,0,0,1.1,0,0
2014,104045,0,0,0,0,0,0,0,0,0,0
2014,105123,0,0,0,0,0,0,0,0,0,0
2014,105124,0,0,0,0,0,0,0,0,0,0
2014,105125,0,0,0,0,0,0,0,0,0,0
2014,106001,0,0,0,0,0,0,0,0,0,0
2014,106002,0,0,0,0,0,0,0,0,0,0
2014,106003,0,0,0,0,0,0,0,0,0,0
2014,106004,22,1.6,0,0,0,0,0,1.4,1.5,1.7
2014,106005,0,0,0,0,0,0,0,0,0,0
2014,106006,0,0,0,0,0,0,0,0,0,0
2014,106008,0,0,0,0,0,0,0,0,0,0
2014,107151,0,0,0,0,0,0,0,0,0,0
2014,107152,0,0,0,0,0,0,0,0,0,0
2014,107153,0,0,0,0,0,0,0,0,0,0
